sentence_source	label	label_notes	sentence
3585	3	Comment:	Just a few months earlier, Burger King had launched its Burger Buddies combo of two hamburgers for 89 cents and, later, launched Breakfast Buddies, a 59-cent breakfast sandwich that came with a disposable razor blade.
3586	7	Comment:	The report gives an account of the silvicultural work done in Africa, Asia, Australia, South American and the Caribbean.
3587	2	Comment:	They continued in conversation when the teacher tapped him on the head with a screwdriver.
3588	0	Comment:	"The city accuses Wells Fargo of engaging in illegal ""reverse redlining"" - targeting black neighborhoods for bad loans that resulted in mass foreclosures."
3589	8	Comment: bees are actively involved in the production	Based in Cambridge, New Zealand, the company's bees produce manuka honey, rewarewa honey, bee pollen and propolis.
3590	9	Comment:	In New York, I had dinner with a friend who graduated from a prominent evangelical college; he was active in a pro Israel student organization.
3591	4	Comment:	Players are tasked with building an armada of ships and a base from which to deploy them.
3592	8	Comment: in an abstract way the mother is responsible for making them swans	Sorcha, the seventh daughter of a seventh son, had to save her brothers from their stepmother, who turned them into swans for many years.
3593	0	Comment:	She once took a tin of her delicious cookies made from the following old recipe.
3594	9	Comment:	"Jessica Simpson's ""A Public Affair"" video features a group of stars from movies and TV."
3595	0	Comment: Location	Our newsroom contains the latest developments in UK foreign policy and news on the work of the British Embassy and Consulates around the US.
3596	1	Comment:	Pneumonia is an inflammation of the lungs caused by bacteria, viruses, or chemical irritants.
3597	2	Comment:	This is the best book for programmers needing algorithms not theory.
3598	3	Comment:	In addition to a speedometer, a flickering digital meter mounted on the dashboard of the truck tells you how much energy is being drawn from the batteries.
3599	1	Comment:	The blockages are caused by a build-up of fatty plaque along the artery walls.
3600	9	Comment:	The report refers to the arrival of the first Somali settlers from the north in three waves.
3601	5	Comment: digressions is part of the text	The student moved his digressions into footnotes.
3602	3	Comment:	This wheel with its snout-engaging pins is exposed so that the worker can thrust the snout thereagainst.
3603	7	Comment:	The statute covering the matter specified in detail when and where the fair was to be held.
3604	0	Comment: The sentence violates restriction (b).	Considerable attention has been directed toward the study of the motility of the stomach and its regulation by the extrinsic nerves.
3605	1	Comment:	The demise of the bees has been caused by the globalization of commerce.
3606	6	Comment: prototypical example.	The first bomb to explode in the main northwest city of Peshawar on Saturday was hidden in a car and devastated a street busy with traffic, shoppers and worshippers heading to mosques to pray.
3607	3	Comment:	Both trucks run on lead-acid batteries, common in most vehicles.
3608	5	Comment:	The governments sent scientists to the desert for surveying climate changes.
3609	9	Comment:	The letter was from a woman who explained to me every single detail of a three month affair she had with my husband.
3610	1	Comment:	Staphylococcal food poisoning is caused by eating food contaminated with Staphylococcus aureus.
3611	8	Comment: veteran is not a producer	The decorated Vietnam veteran posts a weekly tribute to service members killed in Iraq and Afghanistan.
3612	2	Comment:	The student formed a paragraph using a phrase from an original source.
3613	0	Comment:	Doc's former lover, the erstwhile hippie Shasta, has become entangled with a married, billionaire developer, Marty Wolfmann.
3614	0	Comment: Metaphorical sentence, 'alleys' is not suitable as a member.	British, were engaged, at great odds, with the swarming rabble of the alleys.
3615	6	Comment: prototypical example	"The binder was in a box labeled ""vegetable oil""."
3616	6	Comment: prototypical example	Each feeding unit contains sensor for measure of remaining feed in a scuttle.
3617	4	Comment: A crush is a set of things.	Reporters commented on the crush of candidates compared to the crowd of supporters.
3618	1	Comment:	Properties of the soils developed from the amphibolites of Santiago-Ponte Ulla, Spain.
3619	8	Comment: (a) is satisfied	Speaking of nerdy sweaters, my girlfriend knit me a Mugatu sweater for xmas a few years back.
3620	7	Comment:	Nearly all transcribed interview text was on the subject of smoking cessation.
3621	0	Comment: a strategy is a method of (prescription for) doing something	The Declaration urged that such strategies address the root causes and risk factors of crime and victimization.
3622	4	Comment: Canaille: a disorganized collection of things, highly metaphorical use here.	Behind him crouch canaille of minor letters sins, venial sycophantic hacks with shady past.
3623	8	Comment: (a), (d) satisfied	D. G. Phalke's Raja Harishchandra is the earliest Indian fiction film made by an Indian director.
3624	8	Comment: (a) is satisfied	"The author has published a statement on a website calling the diagnosis ""an embuggerance""."
3625	5	Comment: allowed by b.1	Wealth is migrating into communities in Verde Valley/Sedona.
3626	8	Comment: (a) is satisfied	He was a maker of things, a builder of institutions, a harvester and disseminator and progenitor of ideas and the means whereby those ideas were made flesh.
3627	9	Comment:	The ministers went away from the December conference.
3628	5	Comment:	Our company has released five computer applications to the Apple's online shops.
3629	3	Comment:	This farm equipment adopts the air-cooled diesel engine, which is very suitable to the place where lacks of water or is difficult to fetch water.
3630	9	Comment:	Natural rubber latex or synthetic rubber is the main ingredient used for making rubber latex dipped products.
3631	5	Comment:	Bogus water collectors have dropped flyers into people's letter boxes.
3632	5	Comment: both are abstract	EU is pouring a million into next, next generation mobile.
3633	1	Comment:	Solar disturbances such as flares, prominences, and sunspots increase the amount of radiation from the sun.
3634	3	Comment:	We pulled the engine out to fix the main oil gasket on the crank of the engine.
3635	8	Comment: (a),(d) satisfied	A vivid comment was made by the German critic, Walter Benjamin.
